Cmpd1	Cmpd2	TS
N\C(=C\C=C/C=O)C([O-])=O	NS(=O)(=O)c1cc(ccc1Cl)C1(O)NC(=O)c2ccccc12	0.218678817152977
CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@H](CC[C@]4(C)[C@H]3CC[C@]12C)OC(*)=O	C[N+](C)(C)CCCC([O-])=O	0.2182539701461792
CC(C)C(=O)C([O-])=O	C[C@H](\C=C\[C@@H](O)C1CC1)[C@H]1CC[C@H]2\C(CCC[C@]12C)=C\C=C1\C[C@@H](O)C[C@H](O)C1=C	0.21779859066009521
C[C@]12CC[C@H]3[C@@H](CC[C@H]4C[C@H](O)CC[C@]34C)[C@@H]1CC[C@@H]2O	CC(C)CC(=O)C([O-])=O	0.21739129722118378
OC(=O)CN(CCN(CCN(CC(O)=O)C(COCc1ccccc1)C([O-])=O)CC([O-])=O)CC([O-])=O	Oc1ccccc1	0.21698112785816193
CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(cc23)-c2ccc(Cl)cc2)c1F	CN(C)CCOP(O)(O)=O	0.2165605127811432
C[NH2+]CCOP([O-])([O-])=O	CCN[C@H]1CN(CCCOC)S(=O)(=O)c2sc(cc12)S(N)(=O)=O	0.21615201234817505
CC(=O)OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)n1cnc2c(N)ncnc12	[NH3+]CCCC[C@H]([NH3+])C([O-])=O	0.21573033928871155
CO\N=C(/C(=O)N[C@H]1[C@H]2SCC(CSc3nc(=O)c(=O)[nH]n3C)=C(N2C1=O)C(O)=O)c1csc(N)n1	NNC(=O)c1ccncc1	0.2153024971485138
CC[C@H]1[C@@H](Cc2cncn2C)COC1=O	OP([O-])([O-])=O	0.21487602591514587
CCCCCCCCCCCCC\C=C\C=O	OC1=C([C@H]2CC[C@@H](CC2)c2ccc(Cl)cc2)C(=O)c2ccccc2C1=O	0.21446384489536285
CNCC[C@@H](Oc1ccccc1C)c1ccccc1	C[C@@H]1CNC(=O)CC[C@]2(C)[C@@H](CC(N)=O)[C@H]3N4C2=C(C)C2=[N+]5C(=CC6=[N+]7C(=C(C)C8=[N+]([C@]3(C)[C@@](C)(CC(N)=O)[C@@H]8CCC(N)=O)[Co-4]457[n+]3cn([C@H]4O[C@H](CO)[C@@H](OP(O)(=O)O1)[C@H]4O)c1cc(C)c(C)cc31)[C@@](C)(CC(N)=O)[C@@H]6CCC(N)=O)C(C)(C)[C@@H]2CCC(N)=O	0.21400000154972076
NCCNCCNCCNCCN	CC(C)(COP([O-])([O-])=O)[C@@H](O)C(=O)NCCC(=O)N[C@@H](CS)C([O-])=O	0.2135593146085739
CSCC[C@H](N)C(O)=O	CCOc1ccc2ccccc2c1C(=O)N[C@H]1[C@H]2SC(C)(C)[C@@H](N2C1=O)C(O)=O	0.21311475336551666
O[C@H](CO*)COP([O-])([O-])=O	Cc1onc(c1C(=O)N[C@H]1[C@H]2SC(C)(C)[C@@H](N2C1=O)C(O)=O)-c1c(Cl)cccc1Cl	0.21268656849861145
C[n+]1ccccc1\C=N\O	C[C@H](CCC(=O)NCCS([O-])(=O)=O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C	0.21223022043704987
CC(C)[C@H](N)C(=O)OCCOCn1cnc2c1[nH]c(N)nc2=O	NCCP(O)(O)=O	0.21179625391960144
C[N+](C)(C)CCOP([O-])([O-])=O	CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@](C)(O)C[C@@H](C)C(=NOCOCCOC)[C@H](C)[C@@H](O)[C@]1(C)O	0.21135646104812622
CC(CCOP(O)(=O)OC1OC(CO)C(O)C(O)C1O)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C	COC(=O)CCC(=O)CN	0.2109181135892868
CC1=C(C=C)\C(NC1=O)=C/c1[nH]c(Cc2[nH]c(\C=C3\NC(=O)C(C=C)=C3C)c(C)c2CCC(=O)O[C@@H]2O[C@@H]([C@@H](O)[C@H](O)[C@H]2O)C([O-])=O)c(CCC(=O)O[C@@H]2O[C@@H]([C@@H](O)[C@H](O)[C@H]2O)C([O-])=O)c1C	[O-]C(=O)C(=O)CS([O-])(=O)=O	0.21045197546482086
O[C@H](COP([O-])([O-])=O)[C@@H](O)CC=O	CC1(C)O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@@]2(O1)C(=O)CO	0.20998531579971313
CCCCCCCC([O-])=O	CCN(CC)C(=O)C(=C\c1cc(O)c(O)c(c1)[N+]([O-])=O)\C#N	0.20952381193637848
CN[C@H]1[C@H](O)[C@@H](O)[C@H](CO)O[C@H]1O[C@H]1[C@H](O[C@H]2[C@H](O)[C@@H](O)[C@H](NC(N)=N)[C@@H](O)[C@@H]2NC(N)=N)O[C@@H](C)[C@]1(O)C=O	CC(C)C[C@H](N)C(O)=O	0.20907297730445862
C[C@H]1O[C@H](C[C@H](OC(C)=O)[C@@H]1O)O[C@H]1[C@@H](O)C[C@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3CC[C@@]4(C)[C@H](CC[C@@H]5[C@@H]4CC[C@]4(C)[C@H](CC[C@]54O)C4=CC(=O)OC4)C3)O[C@@H]2C)O[C@@H]1C	[NH3+][C@@H](CS([O-])(=O)=O)C([O-])=O	0.20862308144569397
O[C@H](CO*)COP([O-])([O-])=O	CCCOc1ccc(cc1-c1nc(=O)c2n(C)nc(CCC)c2[nH]1)S(=O)(=O)NCCC1CCCN1C	0.20817844569683075
CC(C)[C@H](N)C(O)=O	Nc1nc2n(cnc2c(=O)[nH]1)[C@H]1C[C@H](O)[C@@H](COP(O)(=O)OP(O)(=O)OP(O)(O)=O)O1	0.20773930847644806
C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)C=C[C@]34C)[C@@H]1CCC(=O)O2	COC(=O)CCC(=O)CN	0.2072649598121643
O[C@@H](CS)C(O)=O	CC(=O)N[C@H]1C(O)O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2NC(C)=O)[C@@H]1O	0.20680628716945648
CC(C)(COP([O-])(=O)OP([O-])(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP([O-])([O-])=O)n1cnc2c(N)ncnc12)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CC(=C)C([O-])=O	NC(=O)NC(NC(N)=O)C([O-])=O	0.2063492089509964
CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C	CC(CNC(N)=O)C(O)=O	0.20588235557079315
[NH3+]CCOP([O-])([O-])=O	CN1CCC(CC1)=C1c2ccsc2C(=O)Cc2ccccc12	0.2054455429315567
Cc1nc(NS(=O)(=O)c2ccc(N)cc2)oc1C	[NH3+]CCC[NH2+]CCCC[NH2+]CCC[NH3+]	0.20496894419193268
CC(C[N+](C)(C)C)OC(C)=O	OC(=O)CCc1c(CC(O)=O)c2cc3[nH]c(cc4nc(cc5[nH]c(cc1n2)c(CC(O)=O)c5CCC(O)=O)c(CC(O)=O)c4CCC(O)=O)c(CC(O)=O)c3CCC(O)=O	0.20450885593891144
CC(=O)[C@H](N)C(O)=O	CC(C)(O\N=C(/C(=O)N[C@H]1[C@H]2SCC(C[n+]3ccccc3)=C(N2C1=O)C([O-])=O)c1csc(N)n1)C(O)=O	0.20404411852359772
C[C@@H](CN)C(O)=O	Cc1nc(NS(=O)(=O)c2ccc(N)cc2)oc1C	0.20359280705451965
Cc1c(CCOP(O)(=O)OP(O)([O-])=O)sc[n+]1Cc1cnc(C)nc1N	NCC(=O)NCC(O)=O	0.203125
CN(C)[C@H]1[C@@H]2C[C@@H]3Cc4c(cc(NC(=O)CNC(C)(C)C)c(O)c4C(=O)C3=C(O)[C@]2(O)C(=O)C(C(N)=O)=C1O)N(C)C	C[C@@H](N)[C@@H](O)c1ccccc1	0.2026239037513733
Clc1cc2NC(=O)Cc2cc1CCN1CCN(CC1)c1nsc2ccccc12	CCCCCCCCCCCCCC([O-])=O	0.20217391848564148
Nc1ncnc2n(cnc12)[C@@H]1O[C@@H]2COP([O-])(=O)O[C@H]2[C@H]1O	[O-]C(=O)CCCCC(S)CCS	0.20171673595905304
O=C1CCNC(=O)N1	O[C@@H]1[C@@H](COP([O-])([O-])=O)O[C@H]([C@@H]1O)n1cnc2c(NC(CC([O-])=O)C([O-])=O)ncnc12	0.20121951401233673
C[C@H](CCCC(C)(C)O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C	[O-]C(=O)COP([O-])([O-])=O	0.20075757801532745
NC(=O)NC(NC(N)=O)C([O-])=O	CCCCC\C=C/C\C=C/C\C=C/CCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(O)(=O)OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP(O)(O)=O)n1cnc2c(N)ncnc12	0.20031298696994781
Oc1ccc2C[C@H]3N(CC4CC4)CC[C@@]45[C@@H](Oc1c24)C(=O)CC[C@@]35O	CCCCC\C=C/C\C=C/C\C=C/C\C=C/CCCC([O-])=O	0.20000000298023224
OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)n1ccc(=O)[nH]c1=O	C[N+]1=CCCC1	0.19936709105968475
C[C@@H](CN)C(O)=O	OCC1OC(O)C(O)C(O)C1OC1OC(COP(O)(O)=O)C(O)C(O)C1O	0.1989247351884842
CC(=O)CC(=O)S*	C[C@H]1CN(C[C@H](Cc2ccccc2)C(=O)NCC(O)=O)CC[C@@]1(C)c1cccc(O)c1	0.1984127014875412
CC[C@H]([C@@H](C)CN(C)C)c1cccc(O)c1	CC(=O)C[NH3+]	0.1979166716337204
C[C@]12CC[C@H]3[C@@H](CCc4cc(OS(O)(=O)=O)ccc34)[C@@H]1CCC2=O	N\C(=C\C=C/C=O)C([O-])=O	0.19745223224163055
CSCC[C@H](N)C(O)=O	Nc1ncnc2n(cnc12)[C@@H]1O[C@H](COP([O-])([O-])=O)[C@@H](OP([O-])([O-])=O)[C@H]1O	0.19696970283985138
[O-]C(=O)C([O-])=O	C[N+]1(C)C2CCC1CC(C2)OC(=O)C(O)c1ccccc1	0.19653178751468658
C(C1=NCCN1)c1ccccc1	C[C@H]1O[C@H](C[C@H](O)[C@@H]1O)O[C@H]1[C@@H](O)C[C@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3CC[C@@]4(C)[C@H](CC[C@@H]5[C@@H]4CC[C@]4(C)[C@H](CC[C@]54O)C4=CC(=O)OC4)C3)O[C@@H]2C)O[C@@H]1C	0.19605077803134918
NC(=O)NCCC([O-])=O	Nc1nc2NC[C@H](CN(C=O)c3ccc(cc3)C(=O)N[C@@H](CCC([O-])=O)C([O-])=O)Nc2c(=O)[nH]1	0.19555555284023285
[NH3+]CCCC[C@H]([NH3+])C([O-])=O	CC(C)[C@H](NC(=O)N(C)Cc1csc(n1)C(C)C)C(=O)N[C@H](C[C@H](O)[C@H](Cc1ccccc1)NC(=O)OCc1cncs1)Cc1ccccc1	0.19512194395065308
OC[C@H](O)[C@H](O)[C@H](O)CO	CC(C)(C)NC(=O)[C@@H]1CC2CCCCC2CN1C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)c1ccc2ccccc2n1	0.1946050077676773
COc1ccc(cc1C12CC3CC(CC(C3)C1)C2)-c1ccc2cc(ccc2c1)C(O)=O	C\C(=C/C([O-])=O)C([O-])=O	0.19411765038967133
NCCP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1O)n1ccc(N)nc1=O	CCCCCCCCCC([O-])=O	0.19362744688987732
CC(=O)NCCCC=O	CC1(C)C(C=C(Cl)Cl)C1C(=O)OCc1cccc(Oc2ccccc2)c1	0.19314642250537872
N[C@@H](CCSC[C@H]1O[C@H]([C@H](O)[C@@H]1O)n1cnc2c(N)ncnc12)C(O)=O	[NH3+]CCc1c[nH]cn1	0.19266055524349213
CNCCC(Oc1ccc(cc1)C(F)(F)F)c1ccccc1	OCC(O)CO	0.1921568661928177
[NH3+]CCc1ccc(O)c(O)c1	CCCCCCCCCCCCC\C=C\[C@@H](O)[C@H](CO[C@@H]1O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O[C@@]3(C[C@H](O)[C@@H](NC(C)=O)[C@@H](O3)[C@H](O)[C@@H](CO)O[C@@]3(C[C@H](O)[C@@H](NC(C)=O)[C@@H](O3)[C@H](O)[C@H](O)CO)C(O)=O)C(O)=O)[C@H]2O)[C@H](O)[C@H]1O)NC(*)=O	0.1916426569223404
C[C@H](CCCC(C)C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(O)(=O)OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP(O)(O)=O)n1cnc2c(N)ncnc12)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C	OC(C(CC([O-])=O)C([O-])=O)C([O-])=O	0.19113923609256744
CCc1cc(ccn1)C(N)=S	CO[C@H]1[C@@H](C[C@H](O)CN)O[C@H]2C[C@H]3O[C@H](C[C@@H](C)C3=C)CC[C@@H]3O[C@H](CC3=C)CC[C@@]34C[C@H]5O[C@@H]6[C@@H](O[C@H]7CCC(CC(=O)C[C@H]12)O[C@@H]7[C@@H]6O3)[C@H]5O4	0.19066666066646576
CN1CC[C@@]23[C@H]4Oc5c2c(C[C@@H]1[C@]3(O)CCC4=O)ccc5O	CCCCC\C=C/C\C=C/CCCCCCCC([O-])=O	0.19017432630062103
CC(=O)Oc1cc2CN(CCc2s1)C(C(=O)C1CC1)c1ccccc1F	CCCCCC(O)C=CC=O	0.18965516984462738
ClCCN(N=O)C(=O)NC1CCCCC1	[O-]C(=O)C=O	0.18918919563293457
Cc1cc(C2CCCCC2)n(O)c(=O)c1	[O-]C(=O)CCC=O	0.18867924809455872
[O-]C(=O)\C=C\c1c[nH]cn1	CCCCCCCCCCC\C=C\C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP([O-])(=O)OP([O-])(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP([O-])([O-])=O)n1cnc2c(N)ncnc12	0.1881977617740631
CNCC(O)=O	Nc1ccn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)n1	0.18772563338279724
C[C@H](N)C(O)=O	CC=CC1=C(N2[C@H](SC1)[C@H](NC(=O)[C@H](N)c1ccc(O)cc1)C2=O)C(O)=O	0.1872037947177887
C[C@]12CC[C@H]3[C@@H](CC[C@H]4C[C@@H](CC[C@]34C)O[C@@H]3O[C@@H]([C@@H](O)[C@H](O)[C@H]3O)C(O)=O)[C@@H]1CCC2=O	OC(=O)CCCCCCCCC(O)=O	0.1866913139820099
NC(=O)NC(NC(N)=O)C([O-])=O	CC[C@H]1NC(=O)[C@@H](NC(=O)c2ncccc2O)[C@@H](C)OC(=O)[C@@H](NC(=O)C2CC(=O)C(CS[C@@H]3CN4CCC3CC4)CN2C(=O)[C@H](Cc2ccc(cc2)N(C)C)N(C)C(=O)[C@@H]2CCCN2C1=O)c1ccccc1	0.18617771565914154
NCCCC(=O)C(O)=O	CCN1CCN(C(=O)N[C@@H](C(=O)N[C@H]2[C@H]3SC(C)(C)[C@@H](N3C2=O)C(O)=O)c2ccccc2)C(=O)C1=O	0.1856866478919983
NS(=O)(=O)c1cc2c(NCNS2(=O)=O)cc1C(F)(F)F	CNC(C)CCC=C(C)C	0.18518517911434174
CCCCCCCCCC([O-])=O	CN1CCC2=C(C1)C(c1ccccc21)c1ccccc1	0.1846153885126114
CC(C)NCC(O)c1ccc(O)c(O)c1	NC(=O)NO	0.1840796023607254
C[Se]CCC(N)C(O)=O	COc1cc(cc(OC)c1OC)[C@H]1[C@@H]2[C@H](COC2=O)[C@@H](O)c2cc3OCOc3cc12	0.18355640769004822
C1[C@H]2CNC[C@@H]1c1cc3nccnc3cc21	OCC(=O)C([O-])=O	0.1830238699913025
CC(CO)C([O-])=O	COc1ccccc1OCCNCC(O)COc1cccc2[nH]c3ccccc3c12	0.18251928687095642
CC(CO)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C	N\C(=C\C=C/C=O)C([O-])=O	0.1819923371076584
Nc1nc2NC[C@@H]3CN(C=[N+]3c2c(=O)[nH]1)c1ccc(cc1)C(=O)N[C@@H](CCC([O-])=O)C([O-])=O	CNCCc1ccccn1	0.1814744770526886
CCCCCCCCCCCCCCCCCC([O-])=O	CCCCCCCCCCCCCCCCCCCCCC(O)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(O)(=O)OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP(O)(O)=O)n1cnc2c(N)ncnc12	0.1809815913438797
CN(C)[C@H]1[C@@H]2[C@@H](O)[C@H]3C(=C(O)[C@]2(O)C(=O)C(C(N)=O)=C1O)C(=O)c1c(O)cccc1[C@@]3(C)O	OC(=O)C(S)C(S)C(O)=O	0.18047337234020233
COc1ccccc1OCCNCC(O)COc1cccc2[nH]c3ccccc3c12	CCCCCC(=O)\C=C\C=O	0.1799485832452774
CC(=O)CC([O-])=O	COc1ccc(Cc2nccc3cc(OC)c(OC)cc23)cc1OC	0.17941176891326904
CN(C)[C@H]1[C@@H]2C[C@H]3C(=C(O)[C@]2(O)C(=O)C(C(=O)NCNCCCC[C@H](N)C(O)=O)=C1O)C(=O)c1c(O)cccc1[C@@]3(C)O	OC[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)CO	0.17888562381267548
N\C(=C/C=C/C([O-])=O)C([O-])=O	CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@](C)(O)C[C@@H](C)C(=NOCOCCOC)[C@H](C)[C@@H](O)[C@]1(C)O	0.17840375006198883
CN1CC[C@@]23[C@H]4Oc5c2c(C[C@@H]1[C@@H]3CCC4=O)ccc5O	OC[C@@H](O)[C@H](O)[C@@H](O)C=O	0.1778523474931717
OC[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)CO	CCCCCCCCCCCCC\C=C\[C@@H](O)[C@H](CO[C@@H]1O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O[C@@]3(C[C@H](O)[C@@H](NC(C)=O)[C@@H](O3)[C@H](O)[C@@H](CO)O[C@@]3(C[C@H](O)[C@@H](NC(C)=O)[C@@H](O3)[C@H](O)[C@H](O)CO)C(O)=O)C(O)=O)[C@H]2O)[C@H](O)[C@H]1O)NC(*)=O	0.17732557654380798
NC(=O)CCCCC(S)CCSC(=O)CCC(O)=O	NC(N)=O	0.1767955869436264
NCCCC(=O)C(O)=O	C[C@H](CCCC(C)(C)O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C	0.17624521255493164
CC1=C(C=C)\C(NC1=O)=C/c1[nH]c(Cc2[nH]c(\C=C3\NC(=O)C(C=C)=C3C)c(C)c2CCC(=O)O[C@@H]2O[C@@H]([C@@H](O)[C@H](O)[C@H]2O)C([O-])=O)c(CCC(=O)O[C@@H]2O[C@@H]([C@@H](O)[C@H](O)[C@H]2O)C([O-])=O)c1C	NCCCCNCCCC[C@H](N)C(O)=O	0.17571428418159485
CC(=O)CC([O-])=O	OS(=O)CNc1ccc(cc1)S(=O)(=O)c1ccc(NCS(O)=O)cc1	0.17515923082828522
CCCCCCCCC([O-])=O	CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(cc1)C(=O)N[C@@H](CCC(O)=O)C(O)=O	0.1746031790971756
O=C(N)CC[C@@H]1C2=[N+]3[Co-3]456([N+]7=C(C=C3C1(C)C)[C@H]([C@@](C)(C7=C(C)C1=[N+]4[C@@]([C@@]([C@@H]1CCC(=O)N)(C)CC(=O)N)(C)[C@H]1[C@@H]([C@@](CCC(NC[C@H](OP(O[C@H]3[C@H]([C@H](O[C@@H]3CO)n3c4c(cc(c(C)c4)C)[n+]5c3)O)([O-])=O)C)=O)(C(=C2C)N61)C)CC(=O)N)CC(=O)N)CCC(N)=O)C[C@H]1O[C@H]([C@H](O)[C@@H]1O)n1c2ncnc(c2nc1)N	ONC(=O)CCCCCCC(=O)Nc1ccccc1	0.17408506572246552
C[C@]12CC[C@H]3[C@@H](CC[C@H]4CC(=O)CC[C@]34C)[C@@H]1CCC2=O	CC[C@H](N)C(O)=O	0.17351597547531128
C[C@H](O)C=O	CC(C)NCC(O)c1ccc(NS(C)(=O)=O)cc1	0.17299577593803406
OC[C@H](O)[C@@H](O)C(=O)CO	CC(CCOP(O)(=O)OP(O)(=O)OC1OC(CO)C(OC2OC(CO)C(OC3OC(CO)C(O)C(O)C3O)C(O)C2NC(C)=O)C(O)C1NC(C)=O)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C	0.17246834933757782
NC(=O)NO	Oc1ccc2[nH]cc(CC=O)c2c1	0.1719457060098648
CCCCCCCCCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@]12C	CC(=O)NCCCC[NH2+]CCC[NH3+]	0.1713665872812271
OC[C@H](O)[C@@H](O)C([O-])=O	CC(CC(C)C1OC(=O)CC(=O)CCCC(=O)CC(O)CC(O)CC(O)CC2(O)CC(O)C(C(CC(OC3O[C@H](C)[C@@H](O)[C@H](N)[C@@H]3O)C=CC=CC=CC=CC=CC=CC=CC1C)O2)C(O)=O)C(O)CC(=O)c1ccc(N)cc1	0.1708463877439499
CSCCC([O-])=O	CCC(CC)(CC(=O)Nc1cccc(\C=C\c2nc(cs2)C2CCC2)c1)C(O)=O	0.17027026414871216
CC(=O)NCCCC([O-])=O	Nc1ncnc2n(cnc12)[C@@H]1O[C@H](COP([O-])(=O)OP([O-])(=O)OP([O-])([O-])=O)[C@@H](O)[C@H]1O	0.16969697177410126
C[C@H]1O[C@H](O[C@@H]2[C@@H](CO)O[C@H](O[C@@H]3[C@@H](CO)O[C@@H](O)[C@H](O)[C@H]3O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1N[C@H]1C=C(CO)[C@H](O)[C@H](O)[C@H]1O	NC(=O)CCCCC(S)CCS	0.16914498805999756
COc1ccccc1OCC(O)CO	CCCCCCCCCCNCCN[C@@]1(C)C[C@H](O[C@@H]2[C@@H](O)[C@H](O)[C@@H](CO)O[C@H]2Oc2c3Oc4ccc(cc4Cl)[C@@H](O)[C@@H](NC(=O)[C@@H](CC(C)C)NC)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H]4c(c3)cc2Oc2ccc(cc2Cl)[C@@H](O)[C@@H]2NC(=O)[C@H](NC4=O)c3ccc(O)c(c3)-c3c(O)c(CNCP(O)(O)=O)c(O)cc3[C@H](NC2=O)C(O)=O)O[C@@H](C)[C@H]1O	0.16856491565704346
C[C@@H]1CNC(=O)CC[C@]2(C)[C@@H](CC(N)=O)[C@H]3N4C2=C(C)C2=[N+]5C(=CC6=[N+]7C(=C(C)C8=[N+]([C@]3(C)[C@@](C)(CC(N)=O)[C@@H]8CCC(N)=O)[Co-4]457[n+]3cn([C@H]4O[C@H](CO)[C@@H](OP(O)(=O)O1)[C@H]4O)c1cc(C)c(C)cc31)[C@@](C)(CC(N)=O)[C@@H]6CCC(N)=O)C(C)(C)[C@@H]2CCC(N)=O	CNCC(O)c1ccc(O)c(O)c1	0.1679999977350235
[NH3+][C@@H](CCC([O-])=O)C([O-])=O	CCCCCCCCCCCCCCCCCCCCCCCC(=O)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(O)(=O)OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP(O)(O)=O)n1cnc2c(N)ncnc12	0.16742770373821259
CN[C@H](CC(C)C)C(=O)N[C@@H]1[C@H](O)c2ccc(Oc3cc4cc(Oc5ccc(cc5Cl)[C@@H](O)[C@@H]5NC(=O)[C@H](NC(=O)[C@@H]4NC(=O)[C@H](CC(N)=O)NC1=O)c1ccc(O)c(c1)-c1c(O)cc(O)cc1[C@H](NC5=O)C(O)=O)c3O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O[C@H]1C[C@](C)(N)[C@H](O)[C@H](C)O1)c(Cl)c2	[O-]C(=O)C1CCC(=O)N1	0.1668611466884613
[O-]C(=O)CCC([O-])=O	COc1cccc(OC)c1C(=O)N[C@H]1[C@H]2SC(C)(C)[C@@H](N2C1=O)C(O)=O	0.16629213094711304
NCCS(O)(=O)=O	CC(CO)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C	0.16569200158119202
CCC1(C(=O)NC(=O)N(C)C1=O)c1ccccc1	NCC(=O)O[Al]	0.1651090383529663
CC(=O)C([O-])=O	CC[N+](CC)(CCNC(=O)C(=O)NCC[N+](CC)(CC)Cc1ccccc1Cl)Cc1ccccc1Cl	0.16452442109584808
Cc1nnc2CN=C(c3ccccc3Cl)c3cc(Cl)ccc3-n12	CCCCCC(O)C=CC=O	0.16393442451953888
CCC(=O)C([O-])=O	CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C	0.16334661841392517
C[C@H](CCC(=O)NCCS([O-])(=O)=O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@@H](CC[C@]4(C)[C@H]3CC[C@]12C)OS([O-])(=O)=O	N[C@@H](CSS)C(O)=O	0.16274864971637726
[O-]C(=O)CCCCC(S)CCS	C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CCl	0.1621621549129486
C[C@H](O)CO	O[C@H]1[C@H](O)[C@H](O)[C@H](OP([O-])([O-])=O)[C@@H](O)[C@@H]1O	0.16153846681118011
OCc1ccccc1	COC(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)CN(Cc1ccc(cc1)-c1ccccn1)NC(=O)[C@@H](NC(=O)OC)C(C)(C)C)C(C)(C)C	0.16096580028533936
CCCCCCCCCCCCCCC\C=C\C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(O)(=O)OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP(O)(O)=O)n1cnc2c(N)ncnc12	O[C@@H](CC([O-])=O)C([O-])=O	0.16031746566295624
CC(C)C[C@@H](O)C([O-])=O	CN(C)[C@H]1[C@@H]2[C@@H](O)[C@@H]3C(=C)c4cccc(O)c4C(=O)C3=C(O)[C@]2(O)C(=O)C(C(N)=O)C1=O	0.15968991816043854
